DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
07/10/2019 01:30,2934,-,All Island
07/10/2019 01:45,2916,-,All Island
07/10/2019 02:00,2885,-,All Island
07/10/2019 02:15,2865,-,All Island
07/10/2019 02:30,2834,-,All Island
07/10/2019 02:45,2799,-,All Island
07/10/2019 03:00,2784,-,All Island
07/10/2019 03:15,2764,-,All Island
07/10/2019 03:30,2754,-,All Island
07/10/2019 03:45,2752,-,All Island
07/10/2019 04:00,2752,-,All Island
07/10/2019 04:15,2756,-,All Island
07/10/2019 04:30,2771,-,All Island
07/10/2019 04:45,2783,-,All Island
07/10/2019 05:00,2832,-,All Island
07/10/2019 05:15,2898,-,All Island
07/10/2019 05:30,2950,-,All Island
07/10/2019 05:45,3035,-,All Island
07/10/2019 06:00,3172,-,All Island
07/10/2019 06:15,3377,-,All Island
07/10/2019 06:30,3480,-,All Island
07/10/2019 06:45,3682,-,All Island
07/10/2019 07:00,3907,-,All Island
07/10/2019 07:15,4256,-,All Island
07/10/2019 07:30,4414,-,All Island
07/10/2019 07:45,4541,-,All Island
07/10/2019 08:00,4613,-,All Island
07/10/2019 08:15,4690,-,All Island
07/10/2019 08:30,4678,-,All Island
07/10/2019 08:45,4688,-,All Island
07/10/2019 09:00,4713,-,All Island
07/10/2019 09:15,4736,-,All Island
07/10/2019 09:30,4756,-,All Island
07/10/2019 09:45,4759,-,All Island
07/10/2019 10:00,4741,-,All Island
07/10/2019 10:15,4751,-,All Island
07/10/2019 10:30,4790,-,All Island
07/10/2019 10:45,4792,-,All Island
07/10/2019 11:00,4846,-,All Island
07/10/2019 11:15,4882,-,All Island
07/10/2019 11:30,4845,-,All Island
07/10/2019 11:45,4833,-,All Island
07/10/2019 12:00,4836,-,All Island
07/10/2019 12:15,4840,-,All Island
07/10/2019 12:30,4836,-,All Island
07/10/2019 12:45,4836,-,All Island
07/10/2019 13:00,4831,-,All Island
07/10/2019 13:15,4792,-,All Island
07/10/2019 13:30,4730,-,All Island
07/10/2019 13:45,4705,-,All Island
07/10/2019 14:00,4685,-,All Island
07/10/2019 14:15,4679,-,All Island
07/10/2019 14:30,4674,-,All Island
07/10/2019 14:45,4671,-,All Island
07/10/2019 15:00,4709,-,All Island
07/10/2019 15:15,4682,-,All Island
07/10/2019 15:30,4711,-,All Island
07/10/2019 15:45,4730,-,All Island
07/10/2019 16:00,4755,-,All Island
07/10/2019 16:15,4814,-,All Island
07/10/2019 16:30,4877,-,All Island
07/10/2019 16:45,4941,-,All Island
07/10/2019 17:00,4979,-,All Island
07/10/2019 17:15,5011,-,All Island
07/10/2019 17:30,5054,-,All Island
07/10/2019 17:45,5065,-,All Island
07/10/2019 18:00,5031,-,All Island
07/10/2019 18:15,4982,-,All Island
07/10/2019 18:30,4985,-,All Island
07/10/2019 18:45,5006,-,All Island
07/10/2019 19:00,5090,-,All Island
07/10/2019 19:15,5230,-,All Island
07/10/2019 19:30,5270,-,All Island
07/10/2019 19:45,5236,-,All Island
07/10/2019 20:00,5178,-,All Island
07/10/2019 20:15,5081,-,All Island
07/10/2019 20:30,5014,-,All Island
07/10/2019 20:45,4926,-,All Island
07/10/2019 21:00,4816,-,All Island
07/10/2019 21:15,4698,-,All Island
07/10/2019 21:30,4578,-,All Island
07/10/2019 21:45,4457,-,All Island
07/10/2019 22:00,4326,-,All Island
07/10/2019 22:15,4182,-,All Island
07/10/2019 22:30,4013,-,All Island
07/10/2019 22:45,3905,-,All Island
07/10/2019 23:00,3754,-,All Island
07/10/2019 23:15,3648,-,All Island
07/10/2019 23:30,3540,-,All Island
07/10/2019 23:45,3438,-,All Island
08/10/2019 00:00,3363,-,All Island
08/10/2019 00:15,3318,-,All Island
08/10/2019 00:30,3259,-,All Island
08/10/2019 00:45,3226,-,All Island
08/10/2019 01:00,3197,-,All Island
08/10/2019 01:15,3181,-,All Island
08/10/2019 01:30,3125,-,All Island
08/10/2019 01:45,3090,-,All Island
08/10/2019 02:00,3076,-,All Island
08/10/2019 02:15,3055,-,All Island
08/10/2019 02:30,3028,-,All Island
08/10/2019 02:45,2993,-,All Island
08/10/2019 03:00,2996,-,All Island
08/10/2019 03:15,2972,-,All Island
08/10/2019 03:30,2961,-,All Island
08/10/2019 03:45,2946,-,All Island
08/10/2019 04:00,2935,-,All Island
08/10/2019 04:15,2965,-,All Island
08/10/2019 04:30,2964,-,All Island
08/10/2019 04:45,2970,-,All Island
08/10/2019 05:00,3000,-,All Island
08/10/2019 05:15,3060,-,All Island
08/10/2019 05:30,3068,-,All Island
08/10/2019 05:45,3138,-,All Island
08/10/2019 06:00,3279,-,All Island
08/10/2019 06:15,3462,-,All Island
08/10/2019 06:30,3612,-,All Island
08/10/2019 06:45,3794,-,All Island
08/10/2019 07:00,4037,-,All Island
08/10/2019 07:15,4373,-,All Island
08/10/2019 07:30,4489,-,All Island
08/10/2019 07:45,4589,-,All Island
08/10/2019 08:00,4656,-,All Island
08/10/2019 08:15,4751,-,All Island
08/10/2019 08:30,4718,-,All Island
08/10/2019 08:45,4707,-,All Island
08/10/2019 09:00,4740,-,All Island
08/10/2019 09:15,4759,-,All Island
08/10/2019 09:30,4776,-,All Island
08/10/2019 09:45,4776,-,All Island
08/10/2019 10:00,4791,-,All Island
08/10/2019 10:15,4756,-,All Island
08/10/2019 10:30,4757,-,All Island
08/10/2019 10:45,4749,-,All Island
08/10/2019 11:00,4739,-,All Island
08/10/2019 11:15,4754,-,All Island
08/10/2019 11:30,4749,-,All Island
08/10/2019 11:45,4738,-,All Island
08/10/2019 12:00,4719,-,All Island
08/10/2019 12:15,4786,-,All Island
08/10/2019 12:30,4801,-,All Island
08/10/2019 12:45,4800,-,All Island
08/10/2019 13:00,4756,-,All Island
08/10/2019 13:15,4732,-,All Island
08/10/2019 13:30,4669,-,All Island
08/10/2019 13:45,4662,-,All Island
08/10/2019 14:00,4685,-,All Island
08/10/2019 14:15,4703,-,All Island
08/10/2019 14:30,4678,-,All Island
08/10/2019 14:45,4693,-,All Island
08/10/2019 15:00,4688,-,All Island
08/10/2019 15:15,4723,-,All Island
08/10/2019 15:30,4755,-,All Island
08/10/2019 15:45,4763,-,All Island
08/10/2019 16:00,4799,-,All Island
08/10/2019 16:15,4830,-,All Island
08/10/2019 16:30,4881,-,All Island
08/10/2019 16:45,4955,-,All Island
08/10/2019 17:00,5038,-,All Island
08/10/2019 17:15,5064,-,All Island
08/10/2019 17:30,5117,-,All Island
08/10/2019 17:45,5137,-,All Island
08/10/2019 18:00,5133,-,All Island
08/10/2019 18:15,5054,-,All Island
08/10/2019 18:30,5058,-,All Island
08/10/2019 18:45,5046,-,All Island
08/10/2019 19:00,5161,-,All Island
08/10/2019 19:15,5251,-,All Island
08/10/2019 19:30,5256,-,All Island
08/10/2019 19:45,5210,-,All Island
08/10/2019 20:00,5139,-,All Island
08/10/2019 20:15,5104,-,All Island
08/10/2019 20:30,4999,-,All Island
08/10/2019 20:45,4909,-,All Island
08/10/2019 21:00,4818,-,All Island
08/10/2019 21:15,4702,-,All Island
08/10/2019 21:30,4585,-,All Island
08/10/2019 21:45,4472,-,All Island
08/10/2019 22:00,4317,-,All Island
08/10/2019 22:15,4191,-,All Island
08/10/2019 22:30,4042,-,All Island
08/10/2019 22:45,3892,-,All Island
08/10/2019 23:00,3768,-,All Island
08/10/2019 23:15,3645,-,All Island
08/10/2019 23:30,3560,-,All Island
08/10/2019 23:45,3475,-,All Island
09/10/2019 00:00,3407,-,All Island
09/10/2019 00:15,3370,-,All Island
09/10/2019 00:30,3323,-,All Island
09/10/2019 00:45,3274,-,All Island
09/10/2019 01:00,3239,-,All Island
09/10/2019 01:15,3190,-,All Island
09/10/2019 01:30,3156,-,All Island
09/10/2019 01:45,3127,-,All Island
09/10/2019 02:00,3108,-,All Island
09/10/2019 02:15,3106,-,All Island
09/10/2019 02:30,3080,-,All Island
09/10/2019 02:45,3050,-,All Island
09/10/2019 03:00,3026,-,All Island
09/10/2019 03:15,3016,-,All Island
09/10/2019 03:30,2987,-,All Island
09/10/2019 03:45,2976,-,All Island
09/10/2019 04:00,2992,-,All Island
09/10/2019 04:15,3003,-,All Island
09/10/2019 04:30,2987,-,All Island
09/10/2019 04:45,2992,-,All Island
09/10/2019 05:00,3044,-,All Island
09/10/2019 05:15,3097,-,All Island
09/10/2019 05:30,3163,-,All Island
09/10/2019 05:45,3219,-,All Island
09/10/2019 06:00,3325,-,All Island
09/10/2019 06:15,3510,-,All Island
09/10/2019 06:30,3628,-,All Island
09/10/2019 06:45,3809,-,All Island
09/10/2019 07:00,4072,-,All Island
09/10/2019 07:15,4373,-,All Island
09/10/2019 07:30,4533,-,All Island
09/10/2019 07:45,4648,-,All Island
09/10/2019 08:00,4727,-,All Island
09/10/2019 08:15,4831,-,All Island
09/10/2019 08:30,4805,-,All Island
09/10/2019 08:45,4837,-,All Island
09/10/2019 09:00,4823,-,All Island
09/10/2019 09:15,4853,-,All Island
09/10/2019 09:30,4850,-,All Island
09/10/2019 09:45,4849,-,All Island
09/10/2019 10:00,4853,-,All Island
09/10/2019 10:15,4792,-,All Island
09/10/2019 10:30,4767,-,All Island
09/10/2019 10:45,4781,-,All Island
09/10/2019 11:00,4764,-,All Island
09/10/2019 11:15,4790,-,All Island
09/10/2019 11:30,4770,-,All Island
09/10/2019 11:45,4810,-,All Island
09/10/2019 12:00,4791,-,All Island
09/10/2019 12:15,4795,-,All Island
09/10/2019 12:30,4812,-,All Island
09/10/2019 12:45,4855,-,All Island
09/10/2019 13:00,4812,-,All Island
09/10/2019 13:15,4797,-,All Island
09/10/2019 13:30,4725,-,All Island
09/10/2019 13:45,4726,-,All Island
09/10/2019 14:00,4753,-,All Island
09/10/2019 14:15,4761,-,All Island
09/10/2019 14:30,4717,-,All Island
09/10/2019 14:45,4741,-,All Island
09/10/2019 15:00,4725,-,All Island
09/10/2019 15:15,4772,-,All Island
09/10/2019 15:30,4791,-,All Island
09/10/2019 15:45,4799,-,All Island
09/10/2019 16:00,4862,-,All Island
09/10/2019 16:15,4916,-,All Island
09/10/2019 16:30,4988,-,All Island
09/10/2019 16:45,5012,-,All Island
09/10/2019 17:00,5059,-,All Island
09/10/2019 17:15,5124,-,All Island
09/10/2019 17:30,5156,-,All Island
09/10/2019 17:45,5136,-,All Island
09/10/2019 18:00,5127,-,All Island
09/10/2019 18:15,5112,-,All Island
09/10/2019 18:30,5113,-,All Island
09/10/2019 18:45,5107,-,All Island
09/10/2019 19:00,5238,-,All Island
09/10/2019 19:15,5328,-,All Island
09/10/2019 19:30,5318,-,All Island
09/10/2019 19:45,5265,-,All Island
09/10/2019 20:00,5223,-,All Island
09/10/2019 20:15,5138,-,All Island
09/10/2019 20:30,5098,-,All Island
09/10/2019 20:45,5010,-,All Island
09/10/2019 21:00,4900,-,All Island
09/10/2019 21:15,4777,-,All Island
09/10/2019 21:30,4667,-,All Island
09/10/2019 21:45,4542,-,All Island
09/10/2019 22:00,4418,-,All Island
09/10/2019 22:15,4236,-,All Island
09/10/2019 22:30,4103,-,All Island
09/10/2019 22:45,3960,-,All Island
09/10/2019 23:00,3835,-,All Island
09/10/2019 23:15,3704,-,All Island
09/10/2019 23:30,3585,-,All Island
09/10/2019 23:45,3506,-,All Island
10/10/2019 00:00,3451,-,All Island
10/10/2019 00:15,3418,-,All Island
10/10/2019 00:30,3354,-,All Island
10/10/2019 00:45,3322,-,All Island
10/10/2019 01:00,3320,-,All Island
10/10/2019 01:15,3312,-,All Island
10/10/2019 01:30,3223,-,All Island
10/10/2019 01:45,3172,-,All Island
10/10/2019 02:00,3138,-,All Island
10/10/2019 02:15,3106,-,All Island
10/10/2019 02:30,3081,-,All Island
10/10/2019 02:45,3064,-,All Island
10/10/2019 03:00,3013,-,All Island
10/10/2019 03:15,2988,-,All Island
10/10/2019 03:30,2983,-,All Island
10/10/2019 03:45,2979,-,All Island
10/10/2019 04:00,2950,-,All Island
10/10/2019 04:15,2943,-,All Island
10/10/2019 04:30,2968,-,All Island
10/10/2019 04:45,3001,-,All Island
10/10/2019 05:00,3047,-,All Island
10/10/2019 05:15,3086,-,All Island
10/10/2019 05:30,3106,-,All Island
10/10/2019 05:45,3205,-,All Island
10/10/2019 06:00,3291,-,All Island
10/10/2019 06:15,3459,-,All Island
10/10/2019 06:30,3583,-,All Island
10/10/2019 06:45,3771,-,All Island
10/10/2019 07:00,3998,-,All Island
10/10/2019 07:15,4332,-,All Island
10/10/2019 07:30,4500,-,All Island
10/10/2019 07:45,4624,-,All Island
10/10/2019 08:00,4720,-,All Island
10/10/2019 08:15,4808,-,All Island
10/10/2019 08:30,4816,-,All Island
10/10/2019 08:45,4852,-,All Island
10/10/2019 09:00,4867,-,All Island
10/10/2019 09:15,4890,-,All Island
10/10/2019 09:30,4916,-,All Island
10/10/2019 09:45,4953,-,All Island
10/10/2019 10:00,4954,-,All Island
10/10/2019 10:15,4933,-,All Island
10/10/2019 10:30,4912,-,All Island
10/10/2019 10:45,4906,-,All Island
10/10/2019 11:00,4937,-,All Island
10/10/2019 11:15,4936,-,All Island
10/10/2019 11:30,4932,-,All Island
10/10/2019 11:45,4937,-,All Island
10/10/2019 12:00,4916,-,All Island
10/10/2019 12:15,4933,-,All Island
10/10/2019 12:30,4927,-,All Island
10/10/2019 12:45,4938,-,All Island
10/10/2019 13:00,4918,-,All Island
10/10/2019 13:15,4869,-,All Island
10/10/2019 13:30,4805,-,All Island
10/10/2019 13:45,4778,-,All Island
10/10/2019 14:00,4756,-,All Island
10/10/2019 14:15,4815,-,All Island
10/10/2019 14:30,4767,-,All Island
10/10/2019 14:45,4765,-,All Island
10/10/2019 15:00,4743,-,All Island
10/10/2019 15:15,4748,-,All Island
10/10/2019 15:30,4785,-,All Island
10/10/2019 15:45,4821,-,All Island
10/10/2019 16:00,4844,-,All Island
10/10/2019 16:15,4896,-,All Island
10/10/2019 16:30,4952,-,All Island
10/10/2019 16:45,5012,-,All Island
10/10/2019 17:00,5057,-,All Island
10/10/2019 17:15,5124,-,All Island
10/10/2019 17:30,5180,-,All Island
10/10/2019 17:45,5205,-,All Island
10/10/2019 18:00,5213,-,All Island
10/10/2019 18:15,5210,-,All Island
10/10/2019 18:30,5201,-,All Island
10/10/2019 18:45,5253,-,All Island
10/10/2019 19:00,5356,-,All Island
10/10/2019 19:15,5387,-,All Island
10/10/2019 19:30,5368,-,All Island
10/10/2019 19:45,5317,-,All Island
10/10/2019 20:00,5251,-,All Island
10/10/2019 20:15,5172,-,All Island
10/10/2019 20:30,5077,-,All Island
10/10/2019 20:45,5034,-,All Island
10/10/2019 21:00,4895,-,All Island
10/10/2019 21:15,4783,-,All Island
10/10/2019 21:30,4670,-,All Island
10/10/2019 21:45,4522,-,All Island
10/10/2019 22:00,4404,-,All Island
10/10/2019 22:15,4287,-,All Island
10/10/2019 22:30,4159,-,All Island
10/10/2019 22:45,4021,-,All Island
10/10/2019 23:00,3907,-,All Island
10/10/2019 23:15,3763,-,All Island
10/10/2019 23:30,3650,-,All Island
10/10/2019 23:45,3551,-,All Island
11/10/2019 00:00,3478,-,All Island
11/10/2019 00:15,3482,-,All Island
11/10/2019 00:30,3426,-,All Island
11/10/2019 00:45,3348,-,All Island
11/10/2019 01:00,3287,-,All Island
11/10/2019 01:15,3219,-,All Island
11/10/2019 01:30,3209,-,All Island
11/10/2019 01:45,3175,-,All Island
11/10/2019 02:00,3131,-,All Island
11/10/2019 02:15,3118,-,All Island
11/10/2019 02:30,3109,-,All Island
11/10/2019 02:45,3066,-,All Island
11/10/2019 03:00,3038,-,All Island
11/10/2019 03:15,3017,-,All Island
11/10/2019 03:30,3019,-,All Island
11/10/2019 03:45,3017,-,All Island
11/10/2019 04:00,3003,-,All Island
11/10/2019 04:15,2989,-,All Island
11/10/2019 04:30,2992,-,All Island
11/10/2019 04:45,2996,-,All Island
11/10/2019 05:00,3037,-,All Island
11/10/2019 05:15,3098,-,All Island
11/10/2019 05:30,3120,-,All Island
11/10/2019 05:45,3184,-,All Island
11/10/2019 06:00,3358,-,All Island
11/10/2019 06:15,3532,-,All Island
11/10/2019 06:30,3652,-,All Island
11/10/2019 06:45,3809,-,All Island
11/10/2019 07:00,4030,-,All Island
11/10/2019 07:15,4355,-,All Island
11/10/2019 07:30,4524,-,All Island
11/10/2019 07:45,4638,-,All Island
11/10/2019 08:00,4700,-,All Island
11/10/2019 08:15,4801,-,All Island
11/10/2019 08:30,4783,-,All Island
11/10/2019 08:45,4771,-,All Island
11/10/2019 09:00,4780,-,All Island
11/10/2019 09:15,4811,-,All Island
11/10/2019 09:30,4788,-,All Island
11/10/2019 09:45,4780,-,All Island
11/10/2019 10:00,4749,-,All Island
11/10/2019 10:15,4711,-,All Island
11/10/2019 10:30,4705,-,All Island
11/10/2019 10:45,4688,-,All Island
11/10/2019 11:00,4692,-,All Island
11/10/2019 11:15,4691,-,All Island
11/10/2019 11:30,4705,-,All Island
11/10/2019 11:45,4666,-,All Island
11/10/2019 12:00,4677,-,All Island
11/10/2019 12:15,4693,-,All Island
11/10/2019 12:30,4692,-,All Island
11/10/2019 12:45,4674,-,All Island
11/10/2019 13:00,4674,-,All Island
11/10/2019 13:15,4644,-,All Island
11/10/2019 13:30,4620,-,All Island
11/10/2019 13:45,4569,-,All Island
11/10/2019 14:00,4533,-,All Island
11/10/2019 14:15,4565,-,All Island
11/10/2019 14:30,4553,-,All Island
11/10/2019 14:45,4521,-,All Island
11/10/2019 15:00,4500,-,All Island
11/10/2019 15:15,4532,-,All Island
11/10/2019 15:30,4551,-,All Island
11/10/2019 15:45,4544,-,All Island
11/10/2019 16:00,4600,-,All Island
11/10/2019 16:15,4640,-,All Island
11/10/2019 16:30,4691,-,All Island
11/10/2019 16:45,4761,-,All Island
11/10/2019 17:00,4792,-,All Island
11/10/2019 17:15,4829,-,All Island
11/10/2019 17:30,4847,-,All Island
11/10/2019 17:45,4842,-,All Island
11/10/2019 18:00,4838,-,All Island
11/10/2019 18:15,4855,-,All Island
11/10/2019 18:30,4881,-,All Island
11/10/2019 18:45,4925,-,All Island
11/10/2019 19:00,5057,-,All Island
11/10/2019 19:15,5102,-,All Island
11/10/2019 19:30,5094,-,All Island
11/10/2019 19:45,5027,-,All Island
11/10/2019 20:00,4935,-,All Island
11/10/2019 20:15,4864,-,All Island
11/10/2019 20:30,4781,-,All Island
11/10/2019 20:45,4718,-,All Island
11/10/2019 21:00,4617,-,All Island
11/10/2019 21:15,4502,-,All Island
11/10/2019 21:30,4380,-,All Island
11/10/2019 21:45,4271,-,All Island
11/10/2019 22:00,4161,-,All Island
11/10/2019 22:15,4050,-,All Island
11/10/2019 22:30,3976,-,All Island
11/10/2019 22:45,3863,-,All Island
11/10/2019 23:00,3761,-,All Island
11/10/2019 23:15,3676,-,All Island
11/10/2019 23:30,3606,-,All Island
11/10/2019 23:45,3523,-,All Island
12/10/2019 00:00,3472,-,All Island
12/10/2019 00:15,3458,-,All Island
12/10/2019 00:30,3385,-,All Island
12/10/2019 00:45,3325,-,All Island
12/10/2019 01:00,3269,-,All Island
12/10/2019 01:15,3226,-,All Island
12/10/2019 01:30,3152,-,All Island
12/10/2019 01:45,3122,-,All Island
12/10/2019 02:00,3083,-,All Island
12/10/2019 02:15,3058,-,All Island
12/10/2019 02:30,3037,-,All Island
12/10/2019 02:45,3011,-,All Island
12/10/2019 03:00,2960,-,All Island
12/10/2019 03:15,2949,-,All Island
12/10/2019 03:30,2929,-,All Island
12/10/2019 03:45,2915,-,All Island
12/10/2019 04:00,2919,-,All Island
12/10/2019 04:15,2914,-,All Island
12/10/2019 04:30,2923,-,All Island
12/10/2019 04:45,2932,-,All Island
12/10/2019 05:00,2945,-,All Island
12/10/2019 05:15,2978,-,All Island
12/10/2019 05:30,2980,-,All Island
12/10/2019 05:45,3009,-,All Island
12/10/2019 06:00,3060,-,All Island
12/10/2019 06:15,3151,-,All Island
12/10/2019 06:30,3195,-,All Island
12/10/2019 06:45,3281,-,All Island
12/10/2019 07:00,3347,-,All Island
12/10/2019 07:15,3500,-,All Island
12/10/2019 07:30,3594,-,All Island
12/10/2019 07:45,3651,-,All Island
12/10/2019 08:00,3732,-,All Island
12/10/2019 08:15,3891,-,All Island
12/10/2019 08:30,4010,-,All Island
12/10/2019 08:45,4107,-,All Island
12/10/2019 09:00,4225,-,All Island
12/10/2019 09:15,4310,-,All Island
12/10/2019 09:30,4348,-,All Island
12/10/2019 09:45,4396,-,All Island
12/10/2019 10:00,4441,-,All Island
12/10/2019 10:15,4452,-,All Island
12/10/2019 10:30,4462,-,All Island
12/10/2019 10:45,4472,-,All Island
12/10/2019 11:00,4466,-,All Island
12/10/2019 11:15,4481,-,All Island
12/10/2019 11:30,4486,-,All Island
12/10/2019 11:45,4458,-,All Island
12/10/2019 12:00,4425,-,All Island
12/10/2019 12:15,4397,-,All Island
12/10/2019 12:30,4381,-,All Island
12/10/2019 12:45,4407,-,All Island
12/10/2019 13:00,4327,-,All Island
12/10/2019 13:15,4292,-,All Island
12/10/2019 13:30,4223,-,All Island
12/10/2019 13:45,4217,-,All Island
12/10/2019 14:00,4233,-,All Island
12/10/2019 14:15,4210,-,All Island
12/10/2019 14:30,4191,-,All Island
12/10/2019 14:45,4158,-,All Island
12/10/2019 15:00,4149,-,All Island
12/10/2019 15:15,4132,-,All Island
12/10/2019 15:30,4102,-,All Island
12/10/2019 15:45,4114,-,All Island
12/10/2019 16:00,4143,-,All Island
12/10/2019 16:15,4198,-,All Island
12/10/2019 16:30,4221,-,All Island
12/10/2019 16:45,4259,-,All Island
12/10/2019 17:00,4325,-,All Island
12/10/2019 17:15,4400,-,All Island
12/10/2019 17:30,4480,-,All Island
12/10/2019 17:45,4540,-,All Island
12/10/2019 18:00,4575,-,All Island
12/10/2019 18:15,4602,-,All Island
12/10/2019 18:30,4622,-,All Island
12/10/2019 18:45,4673,-,All Island
12/10/2019 19:00,4813,-,All Island
12/10/2019 19:15,4810,-,All Island
12/10/2019 19:30,4780,-,All Island
12/10/2019 19:45,4696,-,All Island
12/10/2019 20:00,4620,-,All Island
12/10/2019 20:15,4525,-,All Island
12/10/2019 20:30,4459,-,All Island
12/10/2019 20:45,4396,-,All Island
12/10/2019 21:00,4302,-,All Island
12/10/2019 21:15,4238,-,All Island
12/10/2019 21:30,4146,-,All Island
12/10/2019 21:45,4079,-,All Island
12/10/2019 22:00,3991,-,All Island
12/10/2019 22:15,3908,-,All Island
12/10/2019 22:30,3819,-,All Island
12/10/2019 22:45,3728,-,All Island
12/10/2019 23:00,3650,-,All Island
12/10/2019 23:15,3573,-,All Island
12/10/2019 23:30,3483,-,All Island
12/10/2019 23:45,3417,-,All Island
13/10/2019 00:00,3390,-,All Island
13/10/2019 00:15,3378,-,All Island
13/10/2019 00:30,3333,-,All Island
13/10/2019 00:45,3278,-,All Island
13/10/2019 01:00,3227,-,All Island
13/10/2019 01:15,3185,-,All Island
13/10/2019 01:30,3137,-,All Island
13/10/2019 01:45,3101,-,All Island
13/10/2019 02:00,3063,-,All Island
13/10/2019 02:15,3047,-,All Island
13/10/2019 02:30,3004,-,All Island
13/10/2019 02:45,2986,-,All Island
13/10/2019 03:00,2963,-,All Island
13/10/2019 03:15,2946,-,All Island
13/10/2019 03:30,2930,-,All Island
13/10/2019 03:45,2913,-,All Island
13/10/2019 04:00,2895,-,All Island
13/10/2019 04:15,2894,-,All Island
13/10/2019 04:30,2880,-,All Island
